loan_index,property_value,house_indicator,credit_score,married,num_dependents,education,annual_income,coapplicant_indicator,coapplicant_income,interest_rate,pmt,pmt_1,pmt_2,pmt_3,pmt_4,pmt_5,pmt_6,pmt_7,pmt_8,pmt_9,pmt_10,pmt_11,pmt_12,pmt_13,pmt_14,pmt_15,pmt_16,pmt_17,pmt_18,pmt_19,pmt_20,pmt_21,pmt_22,pmt_23,pmt_24,pmt_25,pmt_26,pmt_27,pmt_28,pmt_29,pmt_30
4272,736619.86,0,611,1,1,Bachelors Degree,192117.8,0,,7.27,48783.73,48783.73,48783.73,48783.73,48783.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,378851.92,1,601,1,1,High School,174022.73,0,,7.3,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4,25164.4
4274,1094463.56,1,654,0,1,Began Bachelors,120402.64,1,87877.95,7.17,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88,71767.88
4275,3775901.25,1,733,1,0,Began Bachelors,279065.63,0,,6.57,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09,116500.09
4276,354097.79,1,658,1,1,Bachelors Degree,133751.34,1,109654.42,7.15,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32,23173.32
4277,603864.79,1,707,0,1,Bachelors Degree,112116.3,0,,7.03,39048.02,39048.02,39048.02,39048.02,39048.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,983879.35,0,627,0,1,Bachelors Degree,90360.9,1,79326.61,6.83,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05,31175.05
4279,945869.48,1,712,0,2,Bachelors Degree,216757.21,0,,7.02,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93,61101.93
4280,559874.95,1,712,1,2,Bachelors Degree,76138.22,0,,7.02,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19,36167.19
4281,929187.56,1,669,1,1,Bachelors Degree,185993.22,1,122353.36,7.13,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1,60688.1
4282,447668.91,1,617,0,1,Bachelors Degree,105131.13,0,,7.26,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25,29618.25
4283,1125951.5,0,723,1,1,Began Bachelors,184810.53,1,103882.51,6.99,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2,72516.2
4284,1741275.55,1,669,1,1,Bachelors Degree,132386.05,1,93889.2,6.73,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66,54614.66
4285,592008.38,1,731,1,1,Began Bachelors,224285.39,1,145171.69,6.97,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31,38051.31
4286,820943.65,0,668,0,1,Began Bachelors,190840.27,1,116722.78,7.13,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35,53618.35
4287,985816.61,1,689,1,1,Began Bachelors,156823.67,0,,7.08,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,64066.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,743831.16,1,658,0,1,Began Bachelors,135670.31,1,134759.19,7.16,48727.2,48727.2,48727.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,895050.9,0,741,0,1,Bachelors Degree,125498.99,1,114716.88,6.95,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59,57413.59
4290,856524.45,0,668,1,1,Began Bachelors,143054.98,1,98190.79,7.13,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25,55942.25
4291,833468.38,1,603,1,1,Bachelors Degree,96112.77,0,,7.29,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73,55306.73
4292,586066.19,1,715,0,1,High School,144820.51,1,92825.21,7.01,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,37821.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,593702.77,1,623,1,1,Graduate Degree,71325.15,0,,7.24,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4,39202.4
4294,1692019.6,1,709,0,0,Began Bachelors,118968.11,0,,6.63,52528.56,52528.56,52528.56,52528.56,52528.56,52528.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,1136799.98,1,603,1,0,Bachelors Degree,167098.43,0,,6.89,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17,36240.17
4296,846188.72,0,611,1,0,Bachelors Degree,198981.88,0,,7.27,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09,56040.09
4297,841463.15,1,740,0,1,Began Bachelors,122244.06,1,97494.42,6.95,53976.17,53976.17,53976.17,53976.17,53976.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,904641.9,1,698,1,1,Began Bachelors,196049.98,0,,7.06,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39,58673.39
4299,822335.15,0,702,0,0,Bachelors Degree,66362.89,1,88692.82,6.64,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56,25555.56
4300,291282.55,0,610,1,1,Began Bachelors,55128.27,1,90992.79,7.28,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67,19309.67
4301,2226356.5,1,583,0,1,Began Bachelors,218643.29,1,106358.03,6.94,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56,71333.56
4302,465306.24,1,694,1,0,High School,101368.1,0,,7.06,30178.89,30178.89,30178.89,30178.89,30178.89,30178.89,30178.89,30178.89,30178.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,816048.96,1,618,1,3,Bachelors Degree,146507.72,1,114218.39,7.26,53990.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,949542.55,1,547,0,1,Graduate Degree,88256.07,1,97663.75,7.03,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38,30700.38
4305,2220711.22,1,565,1,1,Bachelors Degree,234817.22,0,,6.99,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76,71511.76
4306,538977.74,0,607,0,0,Graduate Degree,85947.47,1,71817.54,7.28,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85,35729.85
4307,742316.52,0,578,0,1,Began Bachelors,83569.59,1,70384.12,6.96,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,23832.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,3329033.78,1,594,1,1,Bachelors Degree,300424.59,0,,6.91,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4,106341.4
4309,712797.55,0,608,1,0,Bachelors Degree,131474.17,0,,7.28,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,47252.69,0,0,0,0,0,0,0,0,0
4310,531408.28,0,584,0,0,Began Bachelors,86878.66,1,78412.17,7.34,35436.9,35436.9,35436.9,35436.9,35436.9,35436.9,35436.9,35436.9,35436.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,505237.4,0,727,1,0,Bachelors Degree,127191.85,0,,6.98,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8,32506.8
4312,827175.38,1,542,0,1,Graduate Degree,71960.09,1,71463.21,7.04,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86,26770.86
4313,1528821.2,1,720,1,2,Began Bachelors,85606.67,1,68351.1,6.6,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76,47315.76
4314,1385100.25,1,697,0,1,Began Bachelors,130906.9,1,129950.76,6.66,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,43133.01,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,326516.03,0,723,1,1,Began Bachelors,62812.79,0,,6.99,21029.06,21029.06,21029.06,21029.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,490929.85,1,683,1,3,High School,77699.76,1,67348.03,7.09,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44,31936.44
4317,566829.88,0,624,0,1,Bachelors Degree,74485.19,1,94105.21,7.24,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97,37427.97
4318,691646.99,0,732,1,1,Began Bachelors,89143.35,1,84044.44,6.97,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57,44455.57
4319,2136901.48,1,645,0,1,High School,200872.05,0,,6.79,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74,67434.74
4320,743292.25,0,682,0,1,Graduate Degree,55790.36,1,61188.93,6.7,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75,23241.75
4321,884427.3,1,723,0,1,Began Bachelors,134356.56,0,,6.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99,56960.99
4322,421545.31,0,621,1,1,High School,72207.43,1,71853.27,7.25,27862.33,27862.33,27862.33,27862.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,1157951.01,1,683,0,2,Began Bachelors,199758.08,0,,7.09,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15,75328.15
4324,454149.64,0,683,1,1,Bachelors Degree,144574.11,1,100328.35,7.09,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78,29543.78
4325,1411969.8,1,711,1,2,Bachelors Degree,217150.79,1,123939.48,6.62,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38,43789.38
4326,601400.46,0,631,1,1,Began Bachelors,75786.82,1,77625.81,7.22,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12,39632.12
4327,1037326.39,1,725,1,1,Bachelors Degree,281908.88,0,,6.99,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36,66808.36
4328,354398.51,1,689,1,1,Began Bachelors,63893.45,1,51935.76,7.08,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65,23031.65
4329,1544292.85,0,673,1,2,Began Bachelors,173655.39,1,102207.89,6.72,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86,48386.86
4330,1477567.65,1,677,0,0,Bachelors Degree,127507.02,1,118017.87,6.71,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86,46248.86
4331,468306.7,0,678,1,0,Began Bachelors,71052.22,1,105302.11,7.1,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18,30495.18
4332,1095817.56,1,732,1,2,Began Bachelors,155846.87,1,124918,6.97,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61,70433.61
4333,608062.4,0,583,1,1,Began Bachelors,124931.07,0,,7.34,40548.57,40548.57,40548.57,40548.57,40548.57,40548.57,40548.57,40548.57,40548.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,962832.24,1,590,0,1,Bachelors Degree,147150.2,0,,7.32,64080.14,64080.14,64080.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,374350.55,0,714,1,2,Began Bachelors,124474.57,0,,7.02,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56,24182.56
4336,450052.64,1,706,1,1,Bachelors Degree,70795.08,0,,7.03,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99,29101.99
4337,1318043.75,1,728,0,1,Bachelors Degree,235082.31,0,,6.58,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36,40708.36
4338,590701.43,0,654,0,1,High School,128887.91,1,110833.56,6.76,18584.02,18584.02,18584.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,543546.69,1,589,0,1,Bachelors Degree,88330.68,1,90264.3,7.33,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72,36210.72
4340,561433.71,0,638,0,0,High School,184214.64,1,106775.58,7.21,36961.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,319168.51,1,581,0,1,Graduate Degree,52010.99,1,54034.19,7.35,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65,21304.65
4342,2139046.9,1,739,1,1,Bachelors Degree,255001.16,0,,6.55,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08,65861.08
4343,406013.93,1,657,0,1,Bachelors Degree,68890.48,1,71822.42,7.16,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33,26597.33
4344,648712.77,0,632,0,0,Bachelors Degree,122759.8,1,125115.96,7.22,42749.99,42749.99,42749.99,42749.99,42749.99,42749.99,42749.99,42749.99,42749.99,42749.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,1454076.08,1,595,0,0,Bachelors Degree,177442.8,0,,7.31,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02,96679.02
